question_text,correct_answer,hint,explanation,difficulty,tags,active
Rearrange (Cnhului) to reference a valid ward in Kitui East Constituency - Kitui County in Kenya,Chuluni,The Ward starts with CHU,The ward Chuluni is in Kitui East Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiecopbhr) to reference a valid ward in Ainamoi Constituency - Kericho County in Kenya,Kipchebor,The Ward starts with KIP,The ward Kipchebor is in Ainamoi Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Whatiaka) to reference a valid ward in Dagoretti Constituency - Nairobi County in Kenya,Waithaka,The Ward starts with WAI,The ward Waithaka is in Dagoretti Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Nizoa) to reference a valid ward in Likuyani Constituency - Kakamega County in Kenya,Nzoia,The Ward starts with NZO,The ward Nzoia is in Likuyani Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Njunkiii) to reference a valid ward in Gichugu Constituency - Kirinyaga County in Kenya,Njukiini,The Ward starts with NJU,The ward Njukiini is in Gichugu Constituency - Kirinyaga County.,2,"geography,ward,kenya",TRUE
Rearrange (Shewye) to reference a valid ward in Lurambi Constituency - Kakamega County in Kenya,Sheywe,The Ward starts with SHE,The ward Sheywe is in Lurambi Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Calha) to reference a valid ward in Taveta Constituency - Taita Taveta County in Kenya,Chala,The Ward starts with CHA,The ward Chala is in Taveta Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Gatibmua) to reference a valid ward in Gatundu North Constituency - Kiambu County in Kenya,Gituamba,The Ward starts with GIT,The ward Gituamba is in Gatundu North Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Mguruu) to reference a valid ward in Kangema Constituency - Murang'a County in Kenya,Muguru,The Ward starts with MUG,The ward Muguru is in Kangema Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Kirogoo) to reference a valid ward in Nyaribari Chache Constituency - Kisii County in Kenya,Kiogoro,The Ward starts with KIO,The ward Kiogoro is in Nyaribari Chache Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Mykunuui) to reference a valid ward in Kabuchai Constituency - Bungoma County in Kenya,Mukuyuni,The Ward starts with MUK,The ward Mukuyuni is in Kabuchai Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Mnanrai) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Mnarani,The Ward starts with MNA,The ward Mnarani is in Kilifi North Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Ungosa) to reference a valid ward in Alego Usonga Constituency - Siaya County in Kenya,Usonga,The Ward starts with USO,The ward Usonga is in Alego Usonga Constituency - Siaya County.,1,"geography,ward,kenya",TRUE
Rearrange (yoS) to reference a valid ward in Soy Constituency - Uasin Gishu County in Kenya,Soy,The Ward starts with SOY,The ward Soy is in Soy Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Cehhbpacas) to reference a valid ward in Konoin Constituency - Bomet County in Kenya,Chepchabas,The Ward starts with CHE,The ward Chepchabas is in Konoin Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Shaamta) to reference a valid ward in Ndaragwa Constituency - Nyandarua County in Kenya,Shamata,The Ward starts with SHA,The ward Shamata is in Ndaragwa Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Hiptaosl) to reference a valid ward in Kiminini Constituency - Trans Nzoia County in Kenya,Hospital,The Ward starts with HOS,The ward Hospital is in Kiminini Constituency - Trans Nzoia County.,2,"geography,ward,kenya",TRUE
Rearrange (Kaakptet) to reference a valid ward in Buret Constituency - Bomet County in Kenya,Kapkatet,The Ward starts with KAP,The ward Kapkatet is in Buret Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Kaisria) to reference a valid ward in Buret Constituency - Bomet County in Kenya,Kisiara,The Ward starts with KIS,The ward Kisiara is in Buret Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Slaoi) to reference a valid ward in Rongai Constituency - Nakuru County in Kenya,Solai,The Ward starts with SOL,The ward Solai is in Rongai Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Ieerllt) to reference a valid ward in North Horr Constituency - Marsabit County in Kenya,Illeret,The Ward starts with ILL,The ward Illeret is in North Horr Constituency - Marsabit County.,1,"geography,ward,kenya",TRUE
Rearrange (Louosk) to reference a valid ward in Samburu West Constituency - Samburu County in Kenya,Loosuk,The Ward starts with LOO,The ward Loosuk is in Samburu West Constituency - Samburu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kmaurdani) to reference a valid ward in Gichugu Constituency - Kirinyaga County in Kenya,Karumandi,The Ward starts with KAR,The ward Karumandi is in Gichugu Constituency - Kirinyaga County.,2,"geography,ward,kenya",TRUE
Rearrange (Baoagdbo) to reference a valid ward in Ruaraka Constituency - Nairobi County in Kenya,Babadogo,The Ward starts with BAB,The ward Babadogo is in Ruaraka Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Ddanu) to reference a valid ward in Mandera West Constituency - Mandera County in Kenya,Dandu,The Ward starts with DAN,The ward Dandu is in Mandera West Constituency - Mandera County.,1,"geography,ward,kenya",TRUE
Rearrange (Tlmeebio) to reference a valid ward in Moiben Constituency - Uasin Gishu County in Kenya,Tembelio,The Ward starts with TEM,The ward Tembelio is in Moiben Constituency - Uasin Gishu County.,2,"geography,ward,kenya",TRUE
Rearrange (Knoyozo) to reference a valid ward in Matungu Constituency - Kakamega County in Kenya,Koyonzo,The Ward starts with KOY,The ward Koyonzo is in Matungu Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Konidno) to reference a valid ward in Msambweni Constituency - Kwale County in Kenya,Kinondo,The Ward starts with KIN,The ward Kinondo is in Msambweni Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Ceohesn) to reference a valid ward in Bomet Central Constituency - Bomet County in Kenya,Chesoen,The Ward starts with CHE,The ward Chesoen is in Bomet Central Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Knaoimli) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Kalimoni,The Ward starts with KAL,The ward Kalimoni is in Juja Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Ihkgaaci) to reference a valid ward in Maragwa Constituency - Murang'a County in Kenya,Ichagaki,The Ward starts with ICH,The ward Ichagaki is in Maragwa Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Wiiehitte) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Witeithie,The Ward starts with WIT,The ward Witeithie is in Juja Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Gtohutia) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Gitothua,The Ward starts with GIT,The ward Gitothua is in Juja Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Siosan) to reference a valid ward in Laikipia North Constituency - Laikipia County in Kenya,Sosian,The Ward starts with SOS,The ward Sosian is in Laikipia North Constituency - Laikipia County.,1,"geography,ward,kenya",TRUE
Rearrange (Wrakrnaaa) to reference a valid ward in Lafey Constituency - Mandera County in Kenya,Warankara,The Ward starts with WAR,The ward Warankara is in Lafey Constituency - Mandera County.,2,"geography,ward,kenya",TRUE
Rearrange (Ksutiriu) to reference a valid ward in Westlands Constituency - Nairobi County in Kenya,Kitisuru,The Ward starts with KIT,The ward Kitisuru is in Westlands Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Kcawojh) to reference a valid ward in Kabondo Kasipul Constituency - Homa Bay County in Kenya,Kojwach,The Ward starts with KOJ,The ward Kojwach is in Kabondo Kasipul Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Boendmora) to reference a valid ward in Bonchari Constituency - Kisii County in Kenya,Bomorenda,The Ward starts with BOM,The ward Bomorenda is in Bonchari Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Eunabmgo) to reference a valid ward in Luanda Constituency - Vihiga County in Kenya,Emabungo,The Ward starts with EMA,The ward Emabungo is in Luanda Constituency - Vihiga County.,2,"geography,ward,kenya",TRUE
Rearrange (Kacorhupa) to reference a valid ward in Nandi Hills Constituency - Nandi County in Kenya,Kapchorua,The Ward starts with KAP,The ward Kapchorua is in Nandi Hills Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Tzeo) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Tezo,The Ward starts with TEZ,The ward Tezo is in Kilifi North Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Hmeaabre) to reference a valid ward in Makadara Constituency - Nairobi County in Kenya,Harambee,The Ward starts with HAR,The ward Harambee is in Makadara Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Koehlra) to reference a valid ward in Matungu Constituency - Kakamega County in Kenya,Kholera,The Ward starts with KHO,The ward Kholera is in Matungu Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Bmrasaoo) to reference a valid ward in West Mugirango Constituency - Nyamira County in Kenya,Bosamaro,The Ward starts with BOS,The ward Bosamaro is in West Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Kpgaaannki) to reference a valid ward in Emgwen Constituency - Nandi County in Kenya,Kapkangani,The Ward starts with KAP,The ward Kapkangani is in Emgwen Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Gutigi) to reference a valid ward in Mathioya Constituency - Murang'a County in Kenya,Gitugi,The Ward starts with GIT,The ward Gitugi is in Mathioya Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Rgui) to reference a valid ward in Mukurweni Constituency - Nyeri County in Kenya,Rugi,The Ward starts with RUG,The ward Rugi is in Mukurweni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Misoro) to reference a valid ward in Kajiado West Constituency - Kajiado County in Kenya,Mosiro,The Ward starts with MOS,The ward Mosiro is in Kajiado West Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Nignda) to reference a valid ward in Manyatta Constituency - Embu County in Kenya,Nginda,The Ward starts with NGI,The ward Nginda is in Manyatta Constituency - Embu County.,1,"geography,ward,kenya",TRUE
Rearrange (Siwrkia) to reference a valid ward in Kuresoi North Constituency - Nakuru County in Kenya,Sirikwa,The Ward starts with SIR,The ward Sirikwa is in Kuresoi North Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Mwsewaa) to reference a valid ward in Rabai Constituency - Kilifi County in Kenya,Mwawesa,The Ward starts with MWA,The ward Mwawesa is in Rabai Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mhngiao) to reference a valid ward in Embakasi East Constituency - Nairobi County in Kenya,Mihango,The Ward starts with MIH,The ward Mihango is in Embakasi East Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Nlieneygl) to reference a valid ward in Turbo Constituency - Uasin Gishu County in Kenya,Ngenyilel,The Ward starts with NGE,The ward Ngenyilel is in Turbo Constituency - Uasin Gishu County.,2,"geography,ward,kenya",TRUE
Rearrange (Mukura) to reference a valid ward in Kandara Constituency - Murang'a County in Kenya,Muruka,The Ward starts with MUR,The ward Muruka is in Kandara Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Nykaehci) to reference a valid ward in Bobasi Constituency - Kisii County in Kenya,Nyacheki,The Ward starts with NYA,The ward Nyacheki is in Bobasi Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Mgmuau) to reference a valid ward in Kinangop Constituency - Nyandarua County in Kenya,Magumu,The Ward starts with MAG,The ward Magumu is in Kinangop Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Lgruai) to reference a valid ward in Lugari Constituency - Kakamega County in Kenya,Lugari,The Ward starts with LUG,The ward Lugari is in Lugari Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Nijru) to reference a valid ward in Kasarani Constituency - Nairobi County in Kenya,Njiru,The Ward starts with NJI,The ward Njiru is in Kasarani Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiilata) to reference a valid ward in Turkana East Constituency - Turkana County in Kenya,Katilia,The Ward starts with KAT,The ward Katilia is in Turkana East Constituency - Turkana County.,1,"geography,ward,kenya",TRUE
Rearrange (Ololmaasni) to reference a valid ward in Emurua Dikirr Constituency - Narok County in Kenya,Ololmasani,The Ward starts with OLO,The ward Ololmasani is in Emurua Dikirr Constituency - Narok County.,2,"geography,ward,kenya",TRUE
Rearrange (Peoieonngkknwi) to reference a valid ward in Lunga Lunga Constituency - Kwale County in Kenya,Pongwekikoneni,The Ward starts with PON,The ward Pongwekikoneni is in Lunga Lunga Constituency - Kwale County.,3,"geography,ward,kenya",TRUE
Rearrange (Kkkonyieoee) to reference a valid ward in Kajiado West Constituency - Kajiado County in Kenya,Keekonyokie,The Ward starts with KEE,The ward Keekonyokie is in Kajiado West Constituency - Kajiado County.,2,"geography,ward,kenya",TRUE
Rearrange (Kaltlpreaet) to reference a valid ward in Sigowet/Soin Constituency - Kericho County in Kenya,Kaplelartet,The Ward starts with KAP,The ward Kaplelartet is in Sigowet/Soin Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Tbkaaa) to reference a valid ward in Mandera West Constituency - Mandera County in Kenya,Takaba,The Ward starts with TAK,The ward Takaba is in Mandera West Constituency - Mandera County.,1,"geography,ward,kenya",TRUE
Rearrange (Ktbaanii) to reference a valid ward in Bahati Constituency - Nakuru County in Kenya,Kabatini,The Ward starts with KAB,The ward Kabatini is in Bahati Constituency - Nakuru County.,2,"geography,ward,kenya",TRUE
Rearrange (Grauti) to reference a valid ward in Kiharu Constituency - Murang'a County in Kenya,Gaturi,The Ward starts with GAT,The ward Gaturi is in Kiharu Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Slaa) to reference a valid ward in Bura Constituency - Tana River County in Kenya,Sala,The Ward starts with SAL,The ward Sala is in Bura Constituency - Tana River County.,1,"geography,ward,kenya",TRUE
Rearrange (Meani) to reference a valid ward in Kimilili Constituency - Bungoma County in Kenya,Maeni,The Ward starts with MAE,The ward Maeni is in Kimilili Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Mrerua) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Murera,The Ward starts with MUR,The ward Murera is in Juja Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kyeelni) to reference a valid ward in Matungulu Constituency - Machakos County in Kenya,Kyeleni,The Ward starts with KYE,The ward Kyeleni is in Matungulu Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Muanirarda) to reference a valid ward in Kangema Constituency - Murang'a County in Kenya,Murarandia,The Ward starts with MUR,The ward Murarandia is in Kangema Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Kabije) to reference a valid ward in Lari Constituency - Kiambu County in Kenya,Kijabe,The Ward starts with KIJ,The ward Kijabe is in Lari Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Tehta) to reference a valid ward in Juja Constituency - Kiambu County in Kenya,Theta,The Ward starts with THE,The ward Theta is in Juja Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Klaawa) to reference a valid ward in Mbooni Constituency - Makueni County in Kenya,Kalawa,The Ward starts with KAL,The ward Kalawa is in Mbooni Constituency - Makueni County.,1,"geography,ward,kenya",TRUE
Rearrange (Nnurkyaimua) to reference a valid ward in Kajiado North Constituency - Kajiado County in Kenya,Nkaimurunya,The Ward starts with NKA,The ward Nkaimurunya is in Kajiado North Constituency - Kajiado County.,2,"geography,ward,kenya",TRUE
Rearrange (Iroramo) to reference a valid ward in Kajiado East Constituency - Kajiado County in Kenya,Imaroro,The Ward starts with IMA,The ward Imaroro is in Kajiado East Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Tierk) to reference a valid ward in Kisumu East Constituency - Kisumu County in Kenya,Terik,The Ward starts with TER,The ward Terik is in Kisumu East Constituency - Kisumu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kcihimichpm) to reference a valid ward in Ainamoi Constituency - Kericho County in Kenya,Kipchimchim,The Ward starts with KIP,The ward Kipchimchim is in Ainamoi Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Msokumia) to reference a valid ward in Kanduyi Constituency - Bungoma County in Kenya,Musikoma,The Ward starts with MUS,The ward Musikoma is in Kanduyi Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Bguesoro) to reference a valid ward in Kitutu Chache South Constituency - Kisii County in Kenya,Bogusero,The Ward starts with BOG,The ward Bogusero is in Kitutu Chache South Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Almao) to reference a valid ward in Kuresoi South Constituency - Nakuru County in Kenya,Amalo,The Ward starts with AMA,The ward Amalo is in Kuresoi South Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Tumlniai) to reference a valid ward in Mbooni Constituency - Makueni County in Kenya,Tulimani,The Ward starts with TUL,The ward Tulimani is in Mbooni Constituency - Makueni County.,2,"geography,ward,kenya",TRUE
Rearrange (Kiubani) to reference a valid ward in Mwala Constituency - Machakos County in Kenya,Kibauni,The Ward starts with KIB,The ward Kibauni is in Mwala Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Meugn) to reference a valid ward in Kapseret Constituency - Uasin Gishu County in Kenya,Megun,The Ward starts with MEG,The ward Megun is in Kapseret Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ggthiia) to reference a valid ward in Laikipia East Constituency - Laikipia County in Kenya,Githiga,The Ward starts with GIT,The ward Githiga is in Laikipia East Constituency - Laikipia County.,1,"geography,ward,kenya",TRUE
Rearrange (awK) to reference a valid ward in Kuria East Constituency - Migori County in Kenya,Kwa,The Ward starts with KWA,The ward Kwa is in Kuria East Constituency - Migori County.,1,"geography,ward,kenya",TRUE
Rearrange (Jeoyapki) to reference a valid ward in Hamisi Constituency - Vihiga County in Kenya,Jepkoyai,The Ward starts with JEP,The ward Jepkoyai is in Hamisi Constituency - Vihiga County.,2,"geography,ward,kenya",TRUE
Rearrange (Taospgai) to reference a valid ward in Turbo Constituency - Uasin Gishu County in Kenya,Tapsagoi,The Ward starts with TAP,The ward Tapsagoi is in Turbo Constituency - Uasin Gishu County.,2,"geography,ward,kenya",TRUE
Rearrange (Minrngaie) to reference a valid ward in Ol Jorok Constituency - Nyandarua County in Kenya,Mirangine,The Ward starts with MIR,The ward Mirangine is in Ol Jorok Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Mebu) to reference a valid ward in Tigania West Constituency - Meru County in Kenya,Mbeu,The Ward starts with MBE,The ward Mbeu is in Tigania West Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Krraae) to reference a valid ward in Saku Constituency - Marsabit County in Kenya,Karare,The Ward starts with KAR,The ward Karare is in Saku Constituency - Marsabit County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiereprs) to reference a valid ward in Bomet East Constituency - Bomet County in Kenya,Kipreres,The Ward starts with KIP,The ward Kipreres is in Bomet East Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Khamuhaa) to reference a valid ward in Maragwa Constituency - Murang'a County in Kenya,Kamahuha,The Ward starts with KAM,The ward Kamahuha is in Maragwa Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Monboi) to reference a valid ward in Mbooni Constituency - Makueni County in Kenya,Mbooni,The Ward starts with MBO,The ward Mbooni is in Mbooni Constituency - Makueni County.,1,"geography,ward,kenya",TRUE
Rearrange (Wegciahnng) to reference a valid ward in Karachuonyo Constituency - Homa Bay County in Kenya,Wangchieng,The Ward starts with WAN,The ward Wangchieng is in Karachuonyo Constituency - Homa Bay County.,2,"geography,ward,kenya",TRUE
Rearrange (Climeehl) to reference a valid ward in Muhoroni Constituency - Kisumu County in Kenya,Chemelil,The Ward starts with CHE,The ward Chemelil is in Muhoroni Constituency - Kisumu County.,2,"geography,ward,kenya",TRUE
Rearrange (Ireikln) to reference a valid ward in Emurua Dikirr Constituency - Narok County in Kenya,Ilkerin,The Ward starts with ILK,The ward Ilkerin is in Emurua Dikirr Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Ktipuya) to reference a valid ward in Chesumei Constituency - Nandi County in Kenya,Kiptuya,The Ward starts with KIP,The ward Kiptuya is in Chesumei Constituency - Nandi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mwarayaka) to reference a valid ward in Kilifi South Constituency - Kilifi County in Kenya,Mwarakaya,The Ward starts with MWA,The ward Mwarakaya is in Kilifi South Constituency - Kilifi County.,2,"geography,ward,kenya",TRUE
Rearrange (Bmwaagmoo) to reference a valid ward in North Mugirango Constituency - Nyamira County in Kenya,Bomwagamo,The Ward starts with BOM,The ward Bomwagamo is in North Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Mituhhti) to reference a valid ward in Kigumo Constituency - Murang'a County in Kenya,Muthithi,The Ward starts with MUT,The ward Muthithi is in Kigumo Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Teidrint) to reference a valid ward in Tinderet Constituency - Nandi County in Kenya,Tindiret,The Ward starts with TIN,The ward Tindiret is in Tinderet Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Birwi) to reference a valid ward in Funyula Constituency - Busia County in Kenya,Bwiri,The Ward starts with BWI,The ward Bwiri is in Funyula Constituency - Busia County.,1,"geography,ward,kenya",TRUE
Rearrange (Lrae) to reference a valid ward in Njoro Constituency - Nakuru County in Kenya,Lare,The Ward starts with LAR,The ward Lare is in Njoro Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Gbacuha) to reference a valid ward in Kitutu Masaba Constituency - Nyamira County in Kenya,Gachuba,The Ward starts with GAC,The ward Gachuba is in Kitutu Masaba Constituency - Nyamira County.,1,"geography,ward,kenya",TRUE
Rearrange (Buulma) to reference a valid ward in Bumula Constituency - Bungoma County in Kenya,Bumula,The Ward starts with BUM,The ward Bumula is in Bumula Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Kirtai) to reference a valid ward in Ndia Constituency - Kirinyaga County in Kenya,Kariti,The Ward starts with KAR,The ward Kariti is in Ndia Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Geussu) to reference a valid ward in Nyaribari Masaba Constituency - Kisii County in Kenya,Gesusu,The Ward starts with GES,The ward Gesusu is in Nyaribari Masaba Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Mkmiaa) to reference a valid ward in Gachoka Constituency - Embu County in Kenya,Makima,The Ward starts with MAK,The ward Makima is in Gachoka Constituency - Embu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ahtikii) to reference a valid ward in Tigania West Constituency - Meru County in Kenya,Akithii,The Ward starts with AKI,The ward Akithii is in Tigania West Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Mhalakiao) to reference a valid ward in Lurambi Constituency - Kakamega County in Kenya,Mahiakalo,The Ward starts with MAH,The ward Mahiakalo is in Lurambi Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Nchau) to reference a valid ward in Kikuyu Constituency - Kiambu County in Kenya,Nachu,The Ward starts with NAC,The ward Nachu is in Kikuyu Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Baahti) to reference a valid ward in Bahati Constituency - Nakuru County in Kenya,Bahati,The Ward starts with BAH,The ward Bahati is in Bahati Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Kimlliii) to reference a valid ward in Kimilili Constituency - Bungoma County in Kenya,Kimilili,The Ward starts with KIM,The ward Kimilili is in Kimilili Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Drteu) to reference a valid ward in Dadaab Constituency - Garissa County in Kenya,Dertu,The Ward starts with DER,The ward Dertu is in Dadaab Constituency - Garissa County.,1,"geography,ward,kenya",TRUE
Rearrange (Ladnukmaa) to reference a valid ward in Lugari Constituency - Kakamega County in Kenya,Lumakanda,The Ward starts with LUM,The ward Lumakanda is in Lugari Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Isibaina) to reference a valid ward in Kuria West Constituency - Migori County in Kenya,Isibania,The Ward starts with ISI,The ward Isibania is in Kuria West Constituency - Migori County.,2,"geography,ward,kenya",TRUE
Rearrange (Cuhpeyk) to reference a valid ward in Mt. Elgon Constituency - Bungoma County in Kenya,Chepyuk,The Ward starts with CHE,The ward Chepyuk is in Mt. Elgon Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Nlmmaaai) to reference a valid ward in Matungu Constituency - Kakamega County in Kenya,Namamali,The Ward starts with NAM,The ward Namamali is in Matungu Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Skuiuba) to reference a valid ward in Subukia Constituency - Nakuru County in Kenya,Subukia,The Ward starts with SUB,The ward Subukia is in Subukia Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Kmopbile) to reference a valid ward in Turbo Constituency - Uasin Gishu County in Kenya,Kiplombe,The Ward starts with KIP,The ward Kiplombe is in Turbo Constituency - Uasin Gishu County.,2,"geography,ward,kenya",TRUE
Rearrange (Ikthua) to reference a valid ward in Kitui South Constituency - Kitui County in Kenya,Ikutha,The Ward starts with IKU,The ward Ikutha is in Kitui South Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Sseni) to reference a valid ward in Kitutu Chache North Constituency - Kisii County in Kenya,Sensi,The Ward starts with SEN,The ward Sensi is in Kitutu Chache North Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Kibaro) to reference a valid ward in Kilimani Constituency - Nairobi County in Kenya,Kabiro,The Ward starts with KAB,The ward Kabiro is in Kilimani Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Egluluu) to reference a valid ward in Butula Constituency - Busia County in Kenya,Elugulu,The Ward starts with ELU,The ward Elugulu is in Butula Constituency - Busia County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiegelnta) to reference a valid ward in Kajiado East Constituency - Kajiado County in Kenya,Kitengela,The Ward starts with KIT,The ward Kitengela is in Kajiado East Constituency - Kajiado County.,2,"geography,ward,kenya",TRUE
Rearrange (Tberee) to reference a valid ward in Mwea Constituency - Kirinyaga County in Kenya,Tebere,The Ward starts with TEB,The ward Tebere is in Mwea Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Seirogt) to reference a valid ward in Moiben Constituency - Uasin Gishu County in Kenya,Sergoit,The Ward starts with SER,The ward Sergoit is in Moiben Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Newga) to reference a valid ward in Githunguri Constituency - Kiambu County in Kenya,Ngewa,The Ward starts with NGE,The ward Ngewa is in Githunguri Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Mugtau) to reference a valid ward in Mathira Constituency - Nyeri County in Kenya,Magutu,The Ward starts with MAG,The ward Magutu is in Mathira Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
