question_text,correct_answer,hint,explanation,difficulty,tags,active
Re-arrange [Cghoenpka Knroipo] :- UDA MP for Ainabkoi Constituency as by May 2023,Chepkonga Kiprono,CHE--- KIP---,Chepkonga Kiprono was UDA MP for Ainabkoi Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Cnphkowey Cthairy] :- UDA MP for Njoro Constituency as by May 2023,Chepkwony Charity,CHE--- CHA---,Chepkwony Charity was UDA MP for Njoro Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Jospeh Kamtuii] :- UDA MP for Kipkelion East Constituency as by May 2023,Joseph Kimutai,JOS--- KIM---,Joseph Kimutai was UDA MP for Kipkelion East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Cesehbe Fred] :- UDA MP for Mt. Elgon Constituency as by May 2023,Chesebe Fred,CHE--- FRE---,Chesebe Fred was UDA MP for Mt. Elgon Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ceumhl Smeawl] :- UDA MP for Kapenguria Constituency as by May 2023,Chumel Samwel,CHU--- SAM---,Chumel Samwel was UDA MP for Kapenguria Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Etahme Jospeh] :- UDA MP for Turkana Central Constituency as by May 2023,Emathe Joseph,EMA--- JOS---,Emathe Joseph was UDA MP for Turkana Central Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Gachuaga Goerg] :- UDA MP for Ndaragwa Constituency as by May 2023,Gachagua Georg,GAC--- GEO---,Gachagua Georg was UDA MP for Ndaragwa Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Gcaobhe Smeual] :- UDA MP for Subukia Constituency as by May 2023,Gachobe Samuel,GAC--- SAM---,Gachobe Samuel was UDA MP for Subukia Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Gauyka Jaems] :- UDA MP for Embakasi North Constituency as by May 2023,Gakuya James,GAK--- JAM---,Gakuya James was UDA MP for Embakasi North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Gihrtau Mndjajoek] :- UDA MP for Embakasi Central Constituency as by May 2023,Gathiru Mejjadonk,GAT--- MEJ---,Gathiru Mejjadonk was UDA MP for Embakasi Central Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Ghochii Khiucgaa] :- UDA MP for Mukurweini Constituency as by May 2023,Gichohi Kaguchia,GIC--- KAG---,Gichohi Kaguchia was UDA MP for Mukurweini Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Gickhui Ediwn] :- UDA MP for Mathioya Constituency as by May 2023,Gichuki Edwin,GIC--- EDW---,Gichuki Edwin was UDA MP for Mathioya Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Giarkia Daivd] :- UDA MP for Nakuru Town East Constituency as by May 2023,Gikaria David,GIK--- DAV---,Gikaria David was UDA MP for Nakuru Town East Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Griati Jospeh] :- UDA MP for KirinyagaCentral Constituency as by May 2023,Gitari Joseph,GIT--- JOS---,Gitari Joseph was UDA MP for KirinyagaCentral Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Gnihtiji Rroebt] :- UDA MP for Gichugu Constituency as by May 2023,Githinji Robert,GIT--- ROB---,Githinji Robert was UDA MP for Gichugu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [GK Gogere] :- UDA MP for Ndia Constituency as by May 2023,GK George,GK --- GEO---,GK George was UDA MP for Ndia Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Ihncug'wah] :- UDA MP for Kikuyu Constituency as by May 2023,Ichung'wah,ICH--- ICH---,Ichung'wah was UDA MP for Kikuyu Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Jdhana Zaheer] :- UDA MP for Nyaribari Chache Constituency as by May 2023,Jhanda Zaheer,JHA--- ZAH---,Jhanda Zaheer was UDA MP for Nyaribari Chache Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Kgbomae Garibel] :- UDA MP for Gatundu South Constituency as by May 2023,Kagombe Gabriel,KAG--- GAB---,Kagombe Gabriel was UDA MP for Gatundu South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kaharnaga Jospeh] :- UDA MP for Lari Constituency as by May 2023,Kahangara Joseph,KAH--- JOS---,Kahangara Joseph was UDA MP for Lari Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Kgauhu Eric] :- UDA MP for Mathira Constituency as by May 2023,Kahugu Eric,KAH--- ERI---,Kahugu Eric was UDA MP for Mathira Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Keamurn Crlhaes] :- UDA MP for Baringo South Constituency as by May 2023,Kamuren Charles,KAM--- CHA---,Kamuren Charles was UDA MP for Baringo South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kidane Jsuhoa] :- UDA MP for Baringo Central Constituency as by May 2023,Kandie Joshua,KAN--- JOS---,Kandie Joshua was UDA MP for Baringo Central Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Knarai Shepetn] :- UDA MP for Laikipia West Constituency as by May 2023,Karani Stephen,KAR--- STE---,Karani Stephen was UDA MP for Laikipia West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kerbmaa Eric] :- UDA MP for Runyenjes Constituency as by May 2023,Karemba Eric,KAR--- ERI---,Karemba Eric was UDA MP for Runyenjes Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kemei  Kipsnag] :- UDA MP for Sigowet/Soin Constituency as by May 2023,Kemei  Kipsang,KEM--- KIP---,Kemei  Kipsang was UDA MP for Sigowet/Soin Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Kemero Mrsaoii] :- UDA MP for Kuria East Constituency as by May 2023,Kemero Maisori,KEM--- MAI---,Kemero Maisori was UDA MP for Kuria East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kriaha Jayne] :- UDA MP for Naivasha Constituency as by May 2023,Kihara Jayne,KIH--- JAY---,Kihara Jayne was UDA MP for Naivasha Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Khiugni Peetr] :- UDA MP for Kangema Constituency as by May 2023,Kihungi Peter,KIH--- PET---,Kihungi Peter was UDA MP for Kangema Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kliel Rihcard] :- UDA MP for Bomet Central Constituency as by May 2023,Kilel Richard,KIL--- RIC---,Kilel Richard was UDA MP for Bomet Central Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kmiani Facnirs] :- UDA MP for Molo Constituency as by May 2023,Kimani Francis,KIM--- FRA---,Kimani Francis was UDA MP for Molo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kngraia Simo] :- UDA MP for Ruiru Constituency as by May 2023,Kingara Simo,KIN--- SIM---,Kingara Simo was UDA MP for Ruiru Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kiwobipt Juiuls] :- UDA MP for Tinderet Constituency as by May 2023,Kipbiwot Julius,KIP--- JUL---,Kipbiwot Julius was UDA MP for Tinderet Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kpgnior Rebeun] :- UDA MP for Mogotio Constituency as by May 2023,Kipgnor Reuben,KIP--- REU---,Kipgnor Reuben was UDA MP for Mogotio Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kekociph Gideon] :- UDA MP for Keiyo South Constituency as by May 2023,Kipkoech Gideon,KIP--- GID---,Kipkoech Gideon was UDA MP for Keiyo South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kopirkos Jospeh] :- UDA MP for Baringo North Constituency as by May 2023,Kipkoros Joseph,KIP--- JOS---,Kipkoros Joseph was UDA MP for Baringo North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kiplaagt Daivd] :- UDA MP for Soy Constituency as by May 2023,Kiplagat David,KIP--- DAV---,Kiplagat David was UDA MP for Soy Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Knroipo Mauti] :- UDA MP for Kuresoi North Constituency as by May 2023,Kiprono Mutai,KIP--- MUT---,Kiprono Mutai was UDA MP for Kuresoi North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kioyegpn Jnhaoa] :- UDA MP for Emurua Dikirr Constituency as by May 2023,Kipyegon Johana,KIP--- JOH---,Kipyegon Johana was UDA MP for Emurua Dikirr Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kmiria Moess] :- UDA MP for Central Imenti Constituency as by May 2023,Kirima Moses,KIR--- MOS---,Kirima Moses was UDA MP for Central Imenti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kiwra Aaarbhm] :- UDA MP for Mosop Constituency as by May 2023,Kirwa Abraham,KIR--- ABR---,Kirwa Abraham was UDA MP for Mosop Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kntiay Minanare] :- UDA MP for Aldai Constituency as by May 2023,Kitany Marianne,KIT--- MAR---,Kitany Marianne was UDA MP for Aldai Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kitur Bearrnd] :- UDA MP for NandiHills Constituency as by May 2023,Kitur Bernard,KIT--- BER---,Kitur Bernard was UDA MP for NandiHills Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kceoh Nelson] :- UDA MP for Belgut Constituency as by May 2023,Koech Nelson,KOE--- NEL---,Koech Nelson was UDA MP for Belgut Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kigmnooi Kiebt] :- UDA MP for Bureti Constituency as by May 2023,Komingoi Kibet,KOM--- KIB---,Komingoi Kibet was UDA MP for Bureti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kiror Admas] :- UDA MP for Keiyo North Constituency as by May 2023,Korir Adams,KOR--- ADA---,Korir Adams was UDA MP for Keiyo North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ksogei Harliy] :- UDA MP for Kipkelion West Constituency as by May 2023,Kosgei Hilary,KOS--- HIL---,Kosgei Hilary was UDA MP for Kipkelion West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lagnat Beminjan] :- UDA MP for Ainamoi Constituency as by May 2023,Langat Benjamin,LAN--- BEN---,Langat Benjamin was UDA MP for Ainamoi Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lmilneget Josess] :- UDA MP for Emgwen Constituency as by May 2023,Lelmengit Josses,LEL--- JOS---,Lelmengit Josses was UDA MP for Emgwen Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Lekeamnn Araamt] :- UDA MP for Narok East Constituency as by May 2023,Lemanken Aramat,LEM--- ARA---,Lemanken Aramat was UDA MP for Narok East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lileipta Diimonc] :- UDA MP for Samburu North Constituency as by May 2023,Letipila Dominic,LET--- DOM---,Letipila Dominic was UDA MP for Samburu North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Lonphcaokag Peetr] :- UDA MP for Sigor Constituency as by May 2023,Lochakapong Peter,LOC--- PET---,Lochakapong Peter was UDA MP for Sigor Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Lgovoa Syola] :- UDA MP for Sabatia Constituency as by May 2023,Logova Sloya,LOG--- SLO---,Logova Sloya was UDA MP for Sabatia Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mngaii Mray] :- UDA MP for Mwea Constituency as by May 2023,Maingi Mary,MAI--- MAR---,Maingi Mary was UDA MP for Mwea Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mgenthae Dnucan] :- UDA MP for Nyeri Town Constituency as by May 2023,Mathenge Duncan,MAT--- DUN---,Mathenge Duncan was UDA MP for Nyeri Town Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mabi Norimd] :- UDA MP for Kitui East Constituency as by May 2023,Mbai Nimrod,MBA--- NIM---,Mbai Nimrod was UDA MP for Kitui East Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Mbukii Jhaept] :- UDA MP for Maara Constituency as by May 2023,Mbiuki Japhet,MBI--- JAP---,Mbiuki Japhet was UDA MP for Maara Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mehoamd Mehoamd] :- UDA MP for Nyali Constituency as by May 2023,Mohamed Mohamed,MOH--- MOH---,Mohamed Mohamed was UDA MP for Nyali Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mkyoaa Ndnkauyi] :- UDA MP for Kitutu Chache North Constituency as by May 2023,Mokaya Nyakundi,MOK--- NYA---,Mokaya Nyakundi was UDA MP for Kitutu Chache North Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Mihruca Meciahl] :- UDA MP for Ol Jorok Constituency as by May 2023,Muchira Michael,MUC--- MIC---,Muchira Michael was UDA MP for Ol Jorok Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Muiha Wijaknu] :- UDA MP for Kipipiri Constituency as by May 2023,Muhia Wanjiku,MUH--- WAN---,Muhia Wanjiku was UDA MP for Kipipiri Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Munujki John] :- UDA MP for Manyatta Constituency as by May 2023,Mukunji John,MUK--- JOH---,Mukunji John was UDA MP for Manyatta Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mouynro Jospeh] :- UDA MP for Kigumo Constituency as by May 2023,Munyoro Joseph,MUN--- JOS---,Munyoro Joseph was UDA MP for Kigumo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Muiru Wiakli] :- UDA MP for Gatanga Constituency as by May 2023,Muriu Wakili,MUR--- WAK---,Muriu Wakili was UDA MP for Gatanga Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mgraurua Gogere] :- UDA MP for Tharaka Constituency as by May 2023,Murugara George,MUR--- GEO---,Murugara George was UDA MP for Tharaka Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mihurainwta Rnikdriii] :- UDA MP for Buuri Constituency as by May 2023,Murwithania Rindikiri,MUR--- RIN---,Murwithania Rindikiri was UDA MP for Buuri Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Musau Vnniect] :- UDA MP for Mwala Constituency as by May 2023,Musau Vincent,MUS--- VIN---,Musau Vincent was UDA MP for Mwala Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Muuta Ddiums] :- UDA MP for Kimilili Constituency as by May 2023,Mutua Didmus,MUT--- DID---,Mutua Didmus was UDA MP for Kimilili Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mnuutga John] :- UDA MP for Tigania West Constituency as by May 2023,Mutunga John,MUT--- JOH---,Mutunga John was UDA MP for Tigania West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mkarwfia Anituusge] :- UDA MP for Royasambu Constituency as by May 2023,Mwafrika Augustine,MWA--- AUG---,Mwafrika Augustine was UDA MP for Royasambu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Magnwi Geoffrey] :- UDA MP for Tetu Constituency as by May 2023,Mwangi Geoffrey,MWA--- GEO---,Mwangi Geoffrey was UDA MP for Tetu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mirinwg John] :- UDA MP for Igembe South Constituency as by May 2023,Mwiring John,MWI--- JOH---,Mwiring John was UDA MP for Igembe South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nnaok Dieanl] :- UDA MP for Turkana West Constituency as by May 2023,Nanok Daniel,NAN--- DAN---,Nanok Daniel was UDA MP for Turkana West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nugro Omsuens] :- UDA MP for Kajiado North Constituency as by May 2023,Nguro Onesmus,NGU--- ONE---,Nguro Onesmus was UDA MP for Kajiado North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nojorge Mray] :- UDA MP for Maragwa Constituency as by May 2023,Njoroge Mary,NJO--- MAR---,Njoroge Mary was UDA MP for Maragwa Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Njugnua Cgehe] :- UDA MP for Kandara Constituency as by May 2023,Njuguna Chege,NJU--- CHE---,Njuguna Chege was UDA MP for Kandara Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Nkymaoo Josah] :- UDA MP for North Mugirango Constituency as by May 2023,Nyamoko Joash,NYA--- JOA---,Nyamoko Joash was UDA MP for North Mugirango Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Nyoro Smsaon] :- UDA MP for Kiharu Constituency as by May 2023,Nyoro Samson,NYO--- SAM---,Nyoro Samson was UDA MP for Kiharu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ogneiyo Svuialns] :- UDA MP for South Mugirango Constituency as by May 2023,Onyiego Silvanus,ONY--- SIL---,Onyiego Silvanus was UDA MP for South Mugirango Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Outcho Mray] :- UDA MP for Teso South Constituency as by May 2023,Otucho Mary,OTU--- MAR---,Otucho Mary was UDA MP for Teso South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Poukse Rroebt] :- UDA MP for Endebess Constituency as by May 2023,Pukose Robert,PUK--- ROB---,Pukose Robert was UDA MP for Endebess Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Rsao Dido] :- UDA MP for Saku Constituency as by May 2023,Raso Dido,RAS--- DID---,Raso Dido was UDA MP for Saku Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Rsia Skniyuua] :- UDA MP for Kajiado West Constituency as by May 2023,Risa Sunkuiya,RIS--- SUN---,Risa Sunkuiya was UDA MP for Kajiado West Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Rboi Mathias] :- UDA MP for Kuria West Constituency as by May 2023,Robi Mathias,ROB--- MAT---,Robi Mathias was UDA MP for Kuria West Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Rttuo Juli] :- UDA MP for Kesses Constituency as by May 2023,Rutto Juli,RUT--- JUL---,Rutto Juli was UDA MP for Kesses Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sneay Iihrabm] :- UDA MP for Wajir North Constituency as by May 2023,Saney Ibrahim,SAN--- IBR---,Saney Ibrahim was UDA MP for Wajir North Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sgeii Facnirs] :- UDA MP for Sotik Constituency as by May 2023,Sigei Francis,SIG--- FRA---,Sigei Francis was UDA MP for Sotik Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sirma Msua] :- UDA MP for Eldama Ravine Constituency as by May 2023,Sirma Musa,SIR--- MUS---,Sirma Musa was UDA MP for Eldama Ravine Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sittai Dieanl] :- UDA MP for Webuye West Constituency as by May 2023,Sitati Daniel,SIT--- DAN---,Sitati Daniel was UDA MP for Webuye West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Steeniii Jnaet] :- UDA MP for Turbo Constituency as by May 2023,Sitienei Janet,SIT--- JAN---,Sitienei Janet was UDA MP for Turbo Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Sudi Ocasr] :- UDA MP for Kapseret Constituency as by May 2023,Sudi Oscar,SUD--- OSC---,Sudi Oscar was UDA MP for Kapseret Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Tynogoo Garibel] :- UDA MP for Narok West Constituency as by May 2023,Tongoyo Gabriel,TON--- GAB---,Tongoyo Gabriel was UDA MP for Narok West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Tonui Jospeh] :- UDA MP for Kuresoi South Constituency as by May 2023,Tonui Joseph,TON--- JOS---,Tonui Joseph was UDA MP for Kuresoi South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Waanniia Annoty] :- UDA MP for Kieni Constituency as by May 2023,Wainaina Antony,WAI--- ANT---,Wainaina Antony was UDA MP for Kieni Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Waanniia Meciahl] :- UDA MP for Othaya Constituency as by May 2023,Wainaina Michael,WAI--- MIC---,Wainaina Michael was UDA MP for Othaya Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Wiatahka John] :- UDA MP for Kiambu Constituency as by May 2023,Waithaka John,WAI--- JOH---,Waithaka John was UDA MP for Kiambu Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Wucarukamu Jaems] :- UDA MP for Kabete Constituency as by May 2023,Wamacukuru James,WAM--- JAM---,Wamacukuru James was UDA MP for Kabete Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Wbmuomhaca Ghnotai] :- UDA MP for Githunguri Constituency as by May 2023,Wamuchomba Gathoni,WAM--- GAT---,Wamuchomba Gathoni was UDA MP for Githunguri Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [John Njugnua] :- UDA MP for Kiambaa Constituency as by May 2023,John Njuguna,JOH--- NJU---,John Njuguna was UDA MP for Kiambaa Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Wnirjaa Mhtraa] :- UDA MP for Gilgil Constituency as by May 2023,Wanjira Martha,WAN--- MAR---,Wanjira Martha was UDA MP for Gilgil Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Wewaru John] :- UDA MP for Dagoretti South Constituency as by May 2023,Waweru John,WAW--- JOH---,Waweru John was UDA MP for Dagoretti South Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Yakub Fraah] :- UDA MP for Fafi Constituency as by May 2023,Yakub Farah,YAK--- FAR---,Yakub Farah was UDA MP for Fafi Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Yegon Btgohirn] :- UDA MP for Konoin Constituency as by May 2023,Yegon Brighton,YEG--- BRI---,Yegon Brighton was UDA MP for Konoin Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Yegon Rihcard] :- UDA MP for Momet East Constituency as by May 2023,Yegon Richard,YEG--- RIC---,Yegon Richard was UDA MP for Momet East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Alulbadhi Bhsiar] :- UDM MP for Mandera North Constituency as by May 2023,Abdullahi Bashir,ABD--- BAS---,Abdullahi Bashir was UDM MP for Mandera North Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Coiohfmdoro Mgnlaae] :- UDM MP for Lungalunga Constituency as by May 2023,Chiforomodo Mangale,CHI--- MAN---,Chiforomodo Mangale was UDM MP for Lungalunga Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Hrao Aubdl] :- UDM MP for Mandera South Constituency as by May 2023,Haro Abdul,HAR--- ABD---,Haro Abdul was UDM MP for Mandera South Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Lotkuen Jospeh] :- UDM MP for Laisamis Constituency as by May 2023,Lekuton Joseph,LEK--- JOS---,Lekuton Joseph was UDM MP for Laisamis Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Yususf Aadn] :- UDM MP for Mandera West Constituency as by May 2023,Yussuf Adan,YUS--- ADA---,Yussuf Adan was UDM MP for Mandera West Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Oconhke Crlhaes] :- UPA MP for Bonchari Constituency as by May 2023,Onchoke Charles,ONC--- CHA---,Onchoke Charles was UPA MP for Bonchari Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Jeaslda Guyo] :- UPIA MP for Moyale Constituency as by May 2023,Jaldesa Guyo,JAL--- GUY---,Jaldesa Guyo was UPIA MP for Moyale Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Yakub Aodw] :- UPIA MP for Bura Constituency as by May 2023,Yakub Adow,YAK--- ADO---,Yakub Adow was UPIA MP for Bura Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Abdi Kahims] :- WDM MP for Voi Constituency as by May 2023,Abdi Khamis,ABD--- KHA---,Abdi Khamis was WDM MP for Voi Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Baisl Rroebt] :- WDM MP for Yatta Constituency as by May 2023,Basil Robert,BAS--- ROB---,Basil Robert was WDM MP for Yatta Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Birwe John] :- WDM MP for Taveta Constituency as by May 2023,Bwire John,BWI--- JOH---,Bwire John was WDM MP for Taveta Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Kmiaba Sanznue] :- WDM MP for Makueni Constituency as by May 2023,Kiamba Suzanne,KIA--- SUZ---,Kiamba Suzanne was WDM MP for Makueni Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Klmiiu Jsuhoa] :- WDM MP for Kaiti Constituency as by May 2023,Kimilu Joshua,KIM--- JOS---,Kimilu Joshua was WDM MP for Kaiti Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Ptriack Mkaau] :- WDM MP for Mavoko Constituency as by May 2023,Patrick Makau,PAT--- MAK---,Patrick Makau was WDM MP for Mavoko Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Maalim Fraah] :- WDM MP for Dadaab Constituency as by May 2023,Maalim Farah,MAA--- FAR---,Maalim Farah was WDM MP for Dadaab Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mawhate Juiuls] :- WDM MP for Embakasi South Constituency as by May 2023,Mawathe Julius,MAW--- JUL---,Mawathe Julius was WDM MP for Embakasi South Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mlbau Jesscia] :- WDM MP for Kibwezi East Constituency as by May 2023,Mbalu Jessica,MBA--- JES---,Mbalu Jessica was WDM MP for Kibwezi East Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mboni Daivd] :- WDM MP for Kitui Rural Constituency as by May 2023,Mboni David,MBO--- DAV---,Mboni David was WDM MP for Kitui Rural Constituency as by May 2023,2,kenyan_mp,TRUE
Re-arrange [Mbui Rroebt] :- WDM MP for Kathiani Constituency as by May 2023,Mbui Robert,MBU--- ROB---,Mbui Robert was WDM MP for Kathiani Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Momnyai Inonenct] :- WDM MP for Bomachoge Borabu Constituency as by May 2023,Momanyi Innocent,MOM--- INN---,Momanyi Innocent was WDM MP for Bomachoge Borabu Constituency as by May 2023,3,kenyan_mp,TRUE
Re-arrange [Mlue Ste] :- WDM MP for Matungulu Constituency as by May 2023,Mule Ste,MUL--- STE---,Mule Ste was WDM MP for Matungulu Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Mluu Mkaali] :- WDM MP for Kitui Central Constituency as by May 2023,Mulu Makali,MUL--- MAK---,Mulu Makali was WDM MP for Kitui Central Constituency as by May 2023,1,kenyan_mp,TRUE
Re-arrange [Mlngyuui Gideon] :- WDM MP for Mwingi Central Constituency as by May 2023,Mulyungi Gideon,MUL--- GID---,Mulyungi Gideon was WDM MP for Mwingi Central Constituency as by May 2023,2,kenyan_mp,TRUE
